"gname.list"	"g.order"
"chr1_156012902"	385
"chr1_156056212"	386
"chr1_156074000"	387
"chr1_156092601"	388
"chr1_156426319"	390
"chr1_156427090"	391
"chr1_156718454"	393
"chr1_157102256"	394
"chr1_157124802"	395
"chr1_158127810"	396
"chr1_159940904"	397
"chr1_160030768"	398
"chr1_160054009"	399
"chr1_160806455"	401
"chr1_162135698"	403
"chr1_162138240"	404
"chr1_162255166"	405
"chr1_162299885"	406
"chr1_162358561"	407
"chr1_169498797"	412
"chr1_170908116"	413
"chr1_171824299"	415
"chr1_172499356"	416
"chr1_172609797"	417
"chr1_173987858"	419
"chr1_175880513"	421
"chr1_175897388"	422
"chr1_177280241"	424
"chr1_177446086"	427
"chr1_177554998"	429
"chr1_177558860"	430
"chr1_177589981"	431
"chr1_177759857"	432
"chr1_177920778"	433
"chr1_178974832"	435
"chr1_179292499"	436
"chr1_179844017"	438
"chr1_179858498"	440
"chr1_180049686"	441
"chr1_180239311"	444
"chr1_180899110"	445
"chr1_181102853"	447
"chr1_182098284"	448
"chr1_182213754"	449
"chr1_182284496"	450
"chr1_182615858"	452
"chr1_183818523"	453
"chr1_183829834"	454
"chr1_184342479"	455
"chr1_184486393"	457
"chr1_184807959"	460
"chr1_187328908"	462
"chr1_188862703"	467
"chr1_190254471"	470
"chr1_191266428"	472
"chr1_191396804"	473
"chr1_191671365"	474
"chr1_192609351"	476
"chr1_193399897"	477
"chr1_193889171"	478
"chr1_194750124"	479
"chr1_197455163"	480
"chr1_199964356"	481
"chr1_200060209"	483
"chr1_200083887"	484
"chr1_200087880"	485
"chr1_201255748"	489
"chr1_201350549"	491
"chr1_201574334"	494
"chr1_201985566"	495
"chr1_201987916"	496
"chr1_202016197"	498
"chr1_202026198"	499
"chr1_202039652"	501
"chr1_202196061"	508
"chr1_202238856"	509
"chr1_203028609"	511
"chr1_203115011"	513
"chr1_203250320"	514
"chr1_203253723"	515
"chr1_203378934"	516
"chr1_203488888"	517
"chr1_204073374"	518
"chr1_204149820"	521
"chr1_204245504"	522
"chr1_204350126"	523
"chr1_204545344"	525
"chr1_204872774"	527
"chr1_205319636"	528
"chr1_205622131"	531
"chr1_206865050"	532
"chr1_207415131"	537
"chr1_207489758"	538
"chr1_208013721"	539
"chr1_208037091"	540
"chr1_208124334"	541
"chr1_210540498"	543
"chr1_212093796"	546
"chr1_212220629"	547
"chr1_212312032"	548
"chr1_214435160"	552
"chr1_215271695"	554
"chr1_216104804"	558
"chr1_217536669"	560
"chr1_221843170"	561
"chr1_223322677"	562
"chr1_223871205"	566
"chr1_224048095"	567
"chr1_225102210"	569
"chr1_225638481"	570
"chr1_225990710"	571
"chr1_226085969"	573
"chr1_226826458"	574
"chr1_226885867"	575
"chr1_228112780"	576
"chr1_228331055"	579
"chr1_228565949"	580
"chr1_228967153"	582
"chr1_228989764"	583
"chr1_229297512"	585
"chr1_229357333"	587
"chr1_231808230"	590
"chr1_231989885"	592
"chr1_232328950"	593
"chr1_233217639"	594
"chr1_233679144"	595
"chr1_233812441"	596
"chr1_233838734"	597
"chr1_235012168"	600
"chr1_241964732"	601
"chr1_245119076"	602
"chr10_158484"	607
"chr10_172919"	608
"chr10_450574"	612
"chr10_482246"	613
"chr10_778623"	616
"chr10_825108"	617
"chr10_862353"	618
"chr10_1016693"	619
"chr10_1371429"	621
"chr10_2769153"	623
"chr10_3084886"	624
"chr10_3467427"	625
"chr10_4154678"	626
"chr10_4567575"	627
"chr10_4746416"	628
"chr10_5535955"	630
"chr10_5545621"	632
"chr10_5874822"	636
"chr10_6339573"	639
"chr10_6405098"	641
"chr10_6466825"	642
"chr10_6794767"	643
"chr10_7199263"	644
"chr10_7671611"	645
"chr10_8794638"	651
"chr10_8814628"	652
"chr10_8913575"	654
"chr10_9220801"	656
"chr10_9230596"	657
"chr10_9480733"	658
"chr10_11335351"	660
"chr10_11873731"	662
"chr10_11917537"	663
"chr10_12433332"	665
"chr10_12542497"	666
"chr10_12647809"	667
"chr10_12692163"	668
"chr10_13564911"	670
"chr10_17281424"	674
"chr10_17648713"	677
"chr10_19684239"	680
"chr10_21818209"	682
"chr10_22092243"	684
"chr10_22159800"	686
"chr10_22887502"	688
"chr10_22970708"	690
"chr10_22995293"	692
"chr10_23395972"	697
"chr10_24086865"	698
"chr10_26691795"	700
"chr10_26830042"	701
"chr10_27293534"	704
"chr10_27532770"	705
"chr10_28545790"	706
"chr10_28767031"	707
"chr10_28941285"	708
"chr10_28949340"	709
"chr10_29044559"	711
"chr10_29238715"	713
"chr10_29364179"	715
"chr10_29393943"	716
"chr10_29430895"	720
"chr10_29453084"	722
"chr10_29592616"	723
"chr10_30152035"	727
"chr10_30246870"	728
"chr10_30783336"	729
"chr10_30811851"	730
"chr10_30868300"	733
"chr10_30915752"	734
"chr10_30971428"	735
"chr10_31167453"	736
"chr10_31323834"	737
"chr10_32427793"	739
"chr10_32486559"	740
"chr10_33330830"	744
"chr10_33553444"	746
"chr10_33641831"	747
"chr10_34971164"	748
"chr10_35011322"	749
"chr10_35081509"	750
"chr10_35781786"	751
"chr10_36292740"	752
"chr10_37157266"	753
"chr10_38785873"	754
"chr10_39151184"	755
"chr10_42379255"	757
"chr10_43361679"	759
"chr10_43455258"	760
"chr10_43540401"	763
"chr10_43693890"	769
"chr10_43859071"	770
"chr10_43871248"	771
"chr10_43967195"	772
"chr10_44168268"	774
"chr10_44754646"	777
"chr10_45137730"	779
"chr10_46965638"	780
"chr10_48326273"	783
"chr10_48645160"	785
"chr10_50022630"	788
"chr10_50479508"	789
"chr10_53126157"	791
"chr10_53830369"	792
"chr10_54730562"	795
"chr10_58425097"	796
"chr10_60273957"	797
"chr10_61110113"	799
"chr10_61627739"	801
"chr10_61823265"	804
"chr10_61982983"	805
"chr10_62657210"	808
"chr10_62702676"	809
"chr10_62827016"	810
"chr10_63169671"	813
"chr10_65406500"	817
"chr10_70571521"	821
"chr10_71181740"	825
"chr10_71488549"	827
"chr10_72071726"	829
"chr10_72626917"	830
"chr10_73195827"	832
"chr10_73272897"	833
"chr10_73311129"	834
"chr10_73398023"	835
"chr10_73445996"	836
"chr10_73628183"	837
"chr10_73868933"	839
"chr10_74004451"	840
"chr10_74032550"	841
"chr10_74083136"	842
"chr10_74469841"	843
"chr10_74877876"	845
"chr10_75579614"	846
"chr10_76924561"	855
"chr10_76966992"	856
"chr10_77005401"	857
"chr10_79240117"	861
"chr10_79267352"	862
"chr10_79291200"	863
"chr10_79340322"	864
"chr10_79647487"	866
"chr10_79985965"	869
"chr10_80016202"	870
"chr10_80586114"	875
"chr10_80737775"	877
"chr10_80853959"	878
"chr10_80865095"	879
"chr10_80894974"	881
"chr10_80999431"	885
"chr10_81014303"	886
"chr10_82050941"	889
"chr10_82196346"	891
"chr10_82258553"	892
"chr10_83052644"	895
"chr10_84429821"	897
"chr10_88163129"	899
"chr10_88316455"	900
"chr10_88407687"	901
"chr10_89417314"	904
"chr10_90092406"	905
"chr10_90145406"	906
"chr10_90234334"	907
"chr10_91024536"	908
"chr10_92739062"	909
"chr10_93120912"	910
"chr10_93691501"	911
"chr10_93882823"	912
"chr10_95163984"	915
"chr10_95200521"	917
"chr10_95225721"	918
"chr10_95796204"	920
"chr10_96892871"	921
"chr10_97956413"	922
"chr10_98603009"	924
"chr10_98853762"	925
"chr10_99208032"	927
"chr10_99253240"	928
"chr10_99334493"	930
"chr10_99345160"	932
"chr10_99930644"	933
"chr10_99998320"	934
"chr10_100029168"	935
"chr10_100112232"	937
"chr10_100156199"	938
"chr10_101328057"	940
"chr10_101377114"	941
"chr10_102469972"	943
"chr10_102749469"	946
"chr10_102851781"	947
"chr10_102884308"	948
"chr10_103591595"	952
"chr10_104163721"	954
"chr10_104467132"	955
"chr10_104467578"	956
"chr10_104534369"	958
"chr10_104915835"	960
"chr10_105001441"	962
"chr10_105303861"	963
"chr10_105593730"	964
"chr10_105650045"	965
"chr10_105809109"	967
"chr10_110205835"	968
"chr10_110358872"	969
"chr10_111217436"	970
"chr10_111528542"	971
"chr10_112612283"	974
"chr10_112692337"	975
"chr10_113440164"	977
"chr10_113813998"	978
"chr10_114070552"	980
"chr10_114245419"	981
"chr10_114564246"	982
"chr10_115284247"	983
"chr10_115739681"	988
"chr10_115743413"	990
"chr10_115786967"	991
"chr10_116782172"	994
"chr10_117430180"	996
"chr10_117451884"	997
"chr10_117639734"	998
"chr10_117757905"	1000
"chr10_117760278"	1001
"chr10_117840279"	1002
"chr10_119024368"	1004
"chr10_119876547"	1006
"chr10_120141479"	1007
"chr10_121423828"	1011
"chr10_122317945"	1013
"chr10_122691477"	1014
"chr10_123313426"	1016
"chr10_123316032"	1017
"chr10_123759353"	1018
"chr10_125593774"	1024
"chr10_125816419"	1025
"chr10_125863727"	1026
"chr10_126074971"	1028
"chr10_126349261"	1029
"chr10_126354333"	1030
"chr10_126804861"	1031
"chr10_126812503"	1032
"chr10_127379494"	1035
"chr10_127864601"	1038
"chr10_128232442"	1039
"chr10_128331462"	1040
"chr10_128506885"	1041
"chr10_129707084"	1044
"chr10_129993240"	1045
"chr10_133478380"	1047
"chr10_133487397"	1048
"chr10_134282785"	1051
"chr10_134307033"	1052
"chr10_134729135"	1055
"chr10_135500778"	1059
"chr11_408498"	1061
"chr11_470135"	1063
"chr11_607778"	1066
"chr11_647901"	1067
"chr11_705009"	1068
"chr11_820251"	1069
"chr11_1460412"	1070
"chr11_1671627"	1071
"chr11_1790587"	1072
"chr11_2187529"	1080
"chr11_2212474"	1082
"chr11_2326925"	1084
"chr11_2484867"	1085
"chr11_3794800"	1089
"chr11_8251607"	1092
"chr11_8759057"	1094
"chr11_11476578"	1098
"chr11_12270134"	1100
"chr11_12750132"	1101
"chr11_15515698"	1104
"chr11_16818263"	1107
"chr11_16960904"	1108
"chr11_17004122"	1110
"chr11_17008202"	1111
"chr11_17949337"	1118
"chr11_18093912"	1119
"chr11_19599918"	1120
"chr11_20057799"	1124
"chr11_30416844"	1127
"chr11_30561005"	1131
"chr11_30582428"	1132
"chr11_34146726"	1134
"chr11_34248029"	1135
"chr11_34453334"	1139
"chr11_34932701"	1140
"chr11_35001665"	1141
"chr11_35038527"	1142
"chr11_35083200"	1143
"chr11_35286045"	1145
"chr11_35819581"	1149
"chr11_36501520"	1150
"chr11_38404445"	1151
"chr11_44606428"	1153
"chr11_44968865"	1155
"chr11_45430738"	1158
"chr11_45699847"	1159
"chr11_45700403"	1160
"chr11_46255886"	1163
"chr11_46820638"	1167
"chr11_46924514"	1168
"chr11_47152320"	1169
"chr11_47265144"	1170
"chr11_47296405"	1171
"chr11_47494547"	1172
"chr11_48063660"	1173
"chr11_48108217"	1174
"chr11_59162131"	1175
"chr11_60469074"	1177
"chr11_60765975"	1178
"chr11_60930767"	1179
"chr11_61394342"	1180
"chr11_63358942"	1182
"chr11_63390131"	1184
"chr11_63642217"	1187
"chr11_63647138"	1188
"chr11_64206623"	1190
"chr11_64274429"	1191
"chr11_64450290"	1192
"chr11_65160058"	1195
"chr11_65226158"	1197
"chr11_65780792"	1200
"chr11_66050025"	1202
"chr11_66477305"	1203
"chr11_67044869"	1208
"chr11_67445132"	1209
"chr11_67451052"	1210
"chr11_67784891"	1211
"chr11_67792271"	1213
"chr11_68111589"	1217
"chr11_68147991"	1218
"chr11_68778019"	1223
"chr11_68868132"	1224
"chr11_68883168"	1225
"chr11_69044897"	1227
"chr11_69294874"	1231
"chr11_69349046"	1237
"chr11_69391153"	1240
"chr11_69469580"	1242
"chr11_69703518"	1245
"chr11_69709367"	1248
"chr11_69721425"	1249
"chr11_69966889"	1251
"chr11_70291936"	1253
"chr11_70414049"	1255
"chr11_70450016"	1256
"chr11_70478757"	1257
"chr11_70608770"	1260
"chr11_71507039"	1266
"chr11_71910546"	1268
"chr11_72478729"	1269
"chr11_72489107"	1270
"chr11_72497257"	1271
"chr11_72524237"	1273
"chr11_72543843"	1276
"chr11_72911495"	1279
"chr11_73365955"	1281
"chr11_73490613"	1282
"chr11_75133689"	1286
"chr11_75152459"	1287
"chr11_75920198"	1293
"chr11_76499831"	1301
"chr11_76632842"	1302
"chr11_77856976"	1305
"chr11_77895164"	1308
"chr11_77903276"	1309
"chr11_78107705"	1312
"chr11_78132117"	1313
"chr11_78764278"	1316
"chr11_79234703"	1319
"chr11_79517923"	1320
"chr11_80047387"	1321
"chr11_80754510"	1323
"chr11_82423405"	1324
"chr11_82601864"	1325
"chr11_82705498"	1326
"chr11_82864687"	1328
"chr11_83121828"	1329
"chr11_83380327"	1330
"chr11_84848758"	1333
"chr11_85253740"	1334
"chr11_85878889"	1335
"chr11_85921430"	1336
"chr11_86417526"	1338
"chr11_86473811"	1339
"chr11_91970391"	1342
"chr11_93292950"	1343
"chr11_93356460"	1344
"chr11_94509301"	1346
"chr11_94552895"	1347
"chr11_94564950"	1349
"chr11_94825267"	1352
"chr11_95647958"	1353
"chr11_100870653"	1354
"chr11_100949303"	1356
"chr11_100998299"	1357
"chr11_101049280"	1358
"chr11_101171380"	1360
"chr11_101207120"	1361
"chr11_101307476"	1362
"chr11_101924518"	1364
"chr11_110113030"	1368
"chr11_111671514"	1370
"chr11_112425432"	1372
"chr11_114186869"	1375
"chr11_116723396"	1380
"chr11_117054723"	1382
"chr11_117758960"	1385
"chr11_117790691"	1386
"chr11_118416402"	1390
"chr11_118466271"	1391
"chr11_118481867"	1392
"chr11_118491551"	1393
"chr11_120269970"	1396
"chr11_120462696"	1398
"chr11_120670289"	1400
"chr11_120856838"	1403
"chr11_122433985"	1405
"chr11_122968689"	1407
"chr11_123008309"	1408
"chr11_128738948"	1411
"chr11_129185887"	1412
"chr11_129557257"	1415
"chr11_130300072"	1419
"chr11_131063915"	1420
"chr11_131562262"	1421
"chr11_131566820"	1422
"chr11_131579917"	1423
"chr11_131767427"	1424
"chr11_133085664"	1425
"chr11_134040164"	1426
"chr11_134412604"	1428
"chr12_701325"	1430
"chr12_706615"	1431
"chr12_1877255"	1433
"chr12_1923480"	1434
"chr12_2280242"	1436
"chr12_2734669"	1437
"chr12_2884733"	1438
"chr12_3623726"	1440
"chr12_3659513"	1441
"chr12_4121139"	1442
"chr12_5383494"	1443
"chr12_5489029"	1444
"chr12_6146905"	1447
"chr12_6198398"	1448
"chr12_6344743"	1450
"chr12_6371465"	1452
"chr12_9284982"	1456
"chr12_12014360"	1459
"chr12_12972998"	1461
"chr12_13025646"	1462
"chr12_13036613"	1463
"chr12_13203244"	1465
"chr12_15088660"	1467
"chr12_15396128"	1469
"chr12_15426971"	1470
"chr12_18721710"	1472
"chr12_18769055"	1473
"chr12_23378881"	1475
"chr12_27776832"	1479
"chr12_31464233"	1480
"chr12_31584493"	1481
"chr12_31631693"	1483
"chr12_31679238"	1484
"chr12_31878166"	1485
"chr12_31913054"	1487
"chr12_31932952"	1489
"chr12_32007286"	1490
"chr12_32497357"	1491
"chr12_33791998"	1493
"chr12_40112001"	1494
"chr12_41405966"	1495
"chr12_42353380"	1496
"chr12_42518424"	1497
"chr12_43109937"	1500
"chr12_44189923"	1501
"chr12_45674074"	1502
"chr12_46392421"	1505
"chr12_46573464"	1506
"chr12_47670370"	1511
"chr12_48095609"	1512
"chr12_49161599"	1514
"chr12_50401341"	1517
"chr12_51159378"	1518
"chr12_51592723"	1521
"chr12_51726154"	1523
"chr12_52218131"	1524
"chr12_52513264"	1525
"chr12_52558093"	1528
"chr12_52774345"	1532
"chr12_53024748"	1534
"chr12_53280665"	1535
"chr12_53300439"	1537
"chr12_53339498"	1538
"chr12_53360246"	1539
"chr12_54219253"	1545
"chr12_54221268"	1546
"chr12_54700714"	1549
"chr12_54781462"	1551
"chr12_56096963"	1552
"chr12_56259254"	1553
"chr12_58311944"	1556
"chr12_63880847"	1558
"chr12_64256298"	1559
"chr12_64413063"	1561
"chr12_64474251"	1562
"chr12_64751352"	1564
"chr12_65310863"	1567
"chr12_65788366"	1568
"chr12_66391718"	1569
"chr12_67939104"	1573
"chr12_68263685"	1574
"chr12_69198233"	1576
"chr12_70564366"	1579
"chr12_75098318"	1581
"chr12_78780807"	1584
"chr12_79348094"	1585
"chr12_80163432"	1587
"chr12_84291057"	1588
"chr12_84858915"	1589
"chr12_87062326"	1590
"chr12_88875124"	1592
"chr12_89150139"	1594
"chr12_89647747"	1595
"chr12_91817554"	1598
"chr12_92501748"	1600
"chr12_93519165"	1601
"chr12_93581799"	1602
"chr12_93903460"	1603
"chr12_94348441"	1605
"chr12_95323778"	1606
"chr12_96156125"	1609
"chr12_96247645"	1610
"chr12_97962283"	1614
"chr12_98293678"	1616
"chr12_98359533"	1617
"chr12_98381741"	1618
"chr12_98752287"	1619
"chr12_101708088"	1621
"chr12_102783228"	1624
"chr12_102915811"	1625
"chr12_103342931"	1627
"chr12_103569562"	1628
"chr12_104247088"	1629
"chr12_104614009"	1630
"chr12_105561906"	1633
"chr12_105772756"	1634
"chr12_106273273"	1635
"chr12_106674942"	1636
"chr12_108995820"	1638
"chr12_109024793"	1639
"chr12_110155237"	1640
"chr12_110330008"	1641
"chr12_111002126"	1645
"chr12_111012665"	1646
"chr12_111597326"	1648
"chr12_111615983"	1649
"chr12_111840924"	1650
"chr12_112112536"	1651
"chr12_113684568"	1653
"chr12_115864723"	1655
"chr12_116032089"	1656
"chr12_116056975"	1657
"chr12_116394773"	1660
"chr12_116858507"	1664
"chr12_116972629"	1668
"chr12_117354224"	1671
"chr12_117443397"	1672
"chr12_117500540"	1673
"chr12_117854954"	1675
"chr12_118558756"	1677
"chr12_118740042"	1678
"chr12_118802242"	1680
"chr12_119152372"	1681
"chr12_119917316"	1683
"chr12_119918177"	1684
"chr12_120677609"	1687
"chr12_121116106"	1689
"chr12_121609166"	1690
"chr12_121623067"	1692
"chr12_122675656"	1696
"chr12_122853358"	1697
"chr12_123288347"	1699
"chr12_123349133"	1700
"chr12_123448047"	1701
"chr12_123558175"	1705
"chr12_123579502"	1706
"chr12_123636551"	1708
"chr12_123930546"	1709
"chr12_124001255"	1710
"chr12_124080447"	1711
"chr12_124082040"	1712
"chr12_124093919"	1713
"chr12_124176913"	1714
"chr12_124572645"	1715
"chr12_124787400"	1717
"chr12_124850221"	1720
"chr12_124874638"	1722
"chr12_124975343"	1726
"chr12_125003419"	1727
"chr12_125110699"	1731
"chr12_125144722"	1732
"chr12_125166083"	1734
"chr12_125212116"	1736
"chr12_125244580"	1740
"chr12_125312790"	1741
"chr12_125322905"	1742
"chr12_125379989"	1743
"chr12_125577219"	1745
"chr12_127400421"	1746
"chr12_128934197"	1747
"chr12_129568488"	1748
"chr12_130613472"	1749
"chr12_131503683"	1752
"chr12_131561180"	1753
"chr12_131763369"	1755
"chr12_131769727"	1756
"chr12_131796115"	1757
"chr12_131867965"	1758
"chr12_131895098"	1759
"chr12_132127599"	1760
"chr12_133022444"	1764
"chr12_133043407"	1765
"chr12_133199559"	1766
"chr13_20176314"	1767
"chr13_20340648"	1768
"chr13_20595748"	1769
"chr13_23571314"	1773
"chr13_26596873"	1776
"chr13_27552655"	1777
"chr13_27954240"	1778
"chr13_28075034"	1779
"chr13_30414613"	1783
"chr13_30493073"	1784
"chr13_30646770"	1787
"chr13_30951673"	1788
"chr13_31317253"	1789
"chr13_32642483"	1790
"chr13_32852274"	1791
"chr13_33501038"	1792
"chr13_33700378"	1793
"chr13_34223167"	1796
"chr13_34226239"	1797
"chr13_35043834"	1798
"chr13_39069577"	1799
"chr13_39224273"	1800
"chr13_41239585"	1802
"chr13_42126522"	1808
"chr13_43121126"	1809
"chr13_43724236"	1810
"chr13_44682788"	1811
"chr13_45535615"	1813
"chr13_45608103"	1814
"chr13_45942830"	1815
"chr13_47991680"	1819
"chr13_48670955"	1820
"chr13_50135347"	1821
"chr13_50664501"	1823
"chr13_52494023"	1825
"chr13_54130814"	1826
"chr13_55165990"	1827
"chr13_60301181"	1828
"chr13_73943486"	1837
"chr13_75876159"	1838
"chr13_78069051"	1841
"chr13_83932611"	1845
"chr13_85292596"	1846
"chr13_85712944"	1847
"chr13_87169191"	1849
"chr13_87874457"	1850
"chr13_91362320"	1851
"chr13_93886452"	1852
"chr13_95231486"	1853
"chr13_97932358"	1854
"chr13_98925490"	1856
"chr13_99068682"	1860
"chr13_99072420"	1861
"chr13_99137171"	1862
"chr13_99159104"	1863
"chr13_99196468"	1864
"chr13_99412100"	1866
"chr13_99711048"	1867
"chr13_100578180"	1868
"chr13_106556404"	1870
"chr13_107402275"	1872
"chr13_107465606"	1874
"chr13_107514390"	1876
"chr13_109679194"	1878
"chr13_110396166"	1881
"chr13_111162150"	1882
"chr13_111505721"	1884
"chr13_112868019"	1885
"chr13_113103634"	1886
"chr13_113106106"	1887
"chr13_113248712"	1888
"chr13_113255910"	1889
"chr13_113377184"	1892
"chr13_113416282"	1893
"chr13_113459392"	1894
"chr13_113667835"	1897
"chr13_113980064"	1898
"chr13_114020768"	1899
"chr13_114081629"	1900
"chr13_114082286"	1901
"chr14_20421036"	1905
"chr14_21100250"	1906
"chr14_21307832"	1908
"chr14_22917181"	1911
"chr14_24134395"	1914
"chr14_24365373"	1916
"chr14_24530804"	1918
"chr14_26193655"	1920
"chr14_26750962"	1921
"chr14_28381029"	1922
"chr14_32824140"	1923
"chr14_32979117"	1924
"chr14_33962071"	1925
"chr14_34795289"	1927
"chr14_35803545"	1928
"chr14_35806114"	1929
"chr14_37125573"	1931
"chr14_37170401"	1932
"chr14_38336674"	1935
"chr14_38650491"	1936
"chr14_40475448"	1938
"chr14_41890136"	1940
"chr14_42173279"	1941
"chr14_42600035"	1942
"chr14_42684348"	1943
"chr14_43489050"	1945
"chr14_43899048"	1947
"chr14_43930111"	1948
"chr14_50015828"	1951
"chr14_50437984"	1952
"chr14_50470668"	1953
"chr14_50799971"	1955
"chr14_51391043"	1957
"chr14_51512216"	1959
"chr14_52609258"	1960
"chr14_52928677"	1961
"chr14_52938309"	1962
"chr14_53262069"	1963
"chr14_53395032"	1965
"chr14_53619036"	1966
"chr14_53698085"	1967
"chr14_53858072"	1968
"chr14_54409309"	1969
"chr14_54410374"	1970
"chr14_54725216"	1972
"chr14_56381252"	1976
"chr14_57396075"	1978
"chr14_57504826"	1979
"chr14_58637872"	1980
"chr14_59744891"	1985
"chr14_59765988"	1986
"chr14_59911838"	1988
"chr14_59917833"	1989
"chr14_60833426"	1990
"chr14_61800529"	1992
"chr14_61876782"	1993
"chr14_61929828"	1994
"chr14_61951959"	1995
"chr14_62232083"	1999
"chr14_62401870"	2000
"chr14_64022488"	2002
"chr14_64139483"	2004
"chr14_64291858"	2006
"chr14_65262171"	2009
"chr14_65271899"	2010
"chr14_65283898"	2011
"chr14_65433622"	2012
"chr14_65522161"	2014
"chr14_65694023"	2017
"chr14_68020355"	2025
"chr14_68722811"	2027
"chr14_68776352"	2029
"chr14_68925511"	2030
"chr14_68940027"	2031
"chr14_68975572"	2032
"chr14_69391386"	2035
"chr14_69802215"	2038
"chr14_69824429"	2039
"chr14_71630049"	2040
"chr14_71915872"	2041
"chr14_72590737"	2042
"chr14_73463342"	2043
"chr14_73549656"	2044
"chr14_73727689"	2045
"chr14_73993226"	2046
"chr14_74190601"	2049
"chr14_74207253"	2050
"chr14_74219544"	2051
"chr14_74463447"	2057
"chr14_74847193"	2059
"chr14_75412474"	2061
"chr14_75719097"	2063
"chr14_75742256"	2067
"chr14_75744075"	2068
"chr14_75814716"	2070
"chr14_75836586"	2071
"chr14_76009217"	2074
"chr14_76028493"	2075
"chr14_76308254"	2076
"chr14_77241057"	2079
"chr14_77357954"	2080
"chr14_77419856"	2083
"chr14_77446884"	2084
"chr14_77474209"	2086
"chr14_77536465"	2087
"chr14_77566204"	2088
"chr14_77928629"	2093
"chr14_78205278"	2094
"chr14_78656836"	2096
"chr14_80458238"	2097
"chr14_86804605"	2099
"chr14_87320156"	2100
"chr14_87633450"	2102
"chr14_88009953"	2103
"chr14_88068966"	2104
"chr14_88477336"	2106
"chr14_88672327"	2107
"chr14_89303977"	2110
"chr14_89642170"	2111
"chr14_89804528"	2112
"chr14_89897191"	2113
"chr14_89997729"	2114
"chr14_90891111"	2115
"chr14_90909844"	2116
"chr14_90977103"	2118
"chr14_90979286"	2119
"chr14_91555029"	2120
"chr14_91575673"	2121
"chr14_91593979"	2122
"chr14_91757449"	2126
"chr14_92890194"	2130
"chr14_93441700"	2134
"chr14_93512002"	2139
"chr14_93568308"	2141
"chr14_93618820"	2142
"chr14_94013358"	2143
"chr14_94406018"	2144
"chr14_94412071"	2145
"chr14_94422249"	2146
"chr14_94505844"	2148
"chr14_95204007"	2153
"chr14_95707649"	2158
"chr14_95730976"	2159
"chr14_95781621"	2161
"chr14_95805908"	2162
"chr14_95910709"	2164
"chr14_95911705"	2165
"chr14_96074983"	2171
"chr14_96100363"	2173
"chr14_96159542"	2174
"chr14_96161689"	2175
"chr14_96571266"	2176
"chr14_96589089"	2179
"chr14_96730328"	2181
"chr14_97100926"	2183
"chr14_97743096"	2184
"chr14_98596229"	2185
"chr14_99353503"	2187
"chr14_99450422"	2190
"chr14_99537005"	2191
"chr14_99608355"	2192
"chr14_100041026"	2195
"chr14_100062871"	2197
"chr14_100213288"	2198
"chr14_100609078"	2203
"chr14_100680349"	2204
"chr14_100894292"	2205
"chr14_101005488"	2206
"chr14_101040751"	2207
"chr14_101283985"	2208
"chr14_101338764"	2209
"chr14_102039899"	2212
"chr14_102094812"	2213
"chr14_102930728"	2215
"chr14_102980396"	2217
"chr14_103206293"	2219
"chr14_103334780"	2220
"chr14_103577913"	2222
"chr14_103602540"	2223
"chr14_103722137"	2224
"chr14_104005215"	2225
"chr14_104392419"	2229
"chr14_104640167"	2231
"chr14_105040841"	2232
"chr14_105172101"	2233
"chr14_105220926"	2234
"chr14_105242328"	2236
"chr14_105344982"	2237
"chr14_105517306"	2239
"chr14_105564211"	2240
"chr14_105676074"	2242
"chr14_105775886"	2243
"chr14_105789380"	2244
"chr14_105799984"	2246
"chr14_105804850"	2247
"chr14_105889271"	2249
"chr14_105909440"	2250
"chr14_105933811"	2251
"chr14_105948258"	2252
"chr14_106013584"	2253
"chr14_106092134"	2257
"chr14_106109826"	2258
"chr14_106136053"	2260
"chr14_106176706"	2261
"chr14_106315172"	2265
"chr14_106355997"	2266
"chr14_106365286"	2267
"chr14_106365840"	2268
"chr14_106380740"	2269
"chr15_22917949"	2271
"chr15_24101407"	2272
"chr15_28397647"	2273
"chr15_30048971"	2274
"chr15_31120207"	2275
"chr15_31489811"	2276
"chr15_31492721"	2277
"chr15_33409978"	2279
"chr15_35798418"	2280
"chr15_37218321"	2281
"chr15_38832874"	2282
"chr15_39625765"	2284
"chr15_39888762"	2286
"chr15_40337446"	2289
"chr15_40403103"	2291
"chr15_40701802"	2293
"chr15_41036453"	2294
"chr15_41253102"	2296
"chr15_41293932"	2299
"chr15_42169056"	2300
"chr15_42220344"	2301
"chr15_42377527"	2304
"chr15_42562936"	2305
"chr15_42563493"	2306
"chr15_42705930"	2307
"chr15_44049194"	2308
"chr15_44214381"	2309
"chr15_44788888"	2310
"chr15_45976812"	2311
"chr15_47913110"	2313
"chr15_49505411"	2314
"chr15_50461595"	2315
"chr15_51592168"	2319
"chr15_51976044"	2320
"chr15_52011303"	2321
"chr15_52294491"	2323
"chr15_52305632"	2324
"chr15_53624351"	2328
"chr15_53645855"	2329
"chr15_54783350"	2330
"chr15_57261060"	2333
"chr15_57818187"	2336
"chr15_58769111"	2337
"chr15_58853486"	2338
"chr15_59731947"	2340
"chr15_61463534"	2342
"chr15_63078251"	2347
"chr15_63270526"	2351
"chr15_63287350"	2352
"chr15_63287915"	2353
"chr15_63311149"	2354
"chr15_63632892"	2356
"chr15_63672172"	2357
"chr15_63970197"	2360
"chr15_64047037"	2361
"chr15_64167007"	2362
