hg19.kgXref.geneSymbol	DMSO_H3K27me3	DMSO_H3K4me1	DMSO_H3K4me2	DMSO_H3K4me3	Drug_H3K27me3	Drug_H3K4me1	Drug_H3K4me2	Drug_H3K4me3
DBNL	0.021919187	0.08731105	0.062472258	0.050779107	0.023811016	0.107802426	0.052863589	0.050486437
DBNL	0.021919187	0.08731105	0.062472258	0.050779107	0.023811016	0.107802426	0.052863589	0.050486437
DBNL	0.021919187	0.08731105	0.062472258	0.050779107	0.023811016	0.107802426	0.052863589	0.050486437
DBNL	0.021919187	0.08731105	0.062472258	0.050779107	0.023811016	0.107802426	0.052863589	0.050486437
DBNL	0.019601427	0.093140661	0.058079213	0.051908482	0.021088295	0.091285736	0.052992444	0.048224376
DBNL	0.019601427	0.093140661	0.058079213	0.051908482	0.021088295	0.091285736	0.052992444	0.048224376
DBNL	0.022108422	0.095121447	0.054604939	0.040962575	0.02511083	0.118106715	0.048948782	0.045270998
DBNL	0.006402351	0.140043775	0.074326017	0.070992672	0.006237922	0.15067972	0.107967934	0.090931309
DBNL	0.006402351	0.140043775	0.074326017	0.070992672	0.006237922	0.15067972	0.107967934	0.090931309
DBNL	0.006406124	0.140059923	0.074509974	0.071216811	0.006241192	0.150571191	0.108032183	0.091067942
DBNL	0.006153458	0.045388622	0.037695372	0.054963206	0.008272099	0.042908814	0.042072499	0.045050801
DBNL	0.01819681	0.058447055	0.049743242	0.047211958	0.01679943	0.054500162	0.052596698	0.046363888
DBNL	0.018248211	0.058649152	0.050342381	0.048093293	0.016857498	0.054777709	0.053459115	0.046847708
DBNL	0.018248211	0.058649152	0.050342381	0.048093293	0.016857498	0.054777709	0.053459115	0.046847708
DBNL	0.018248211	0.058649152	0.050342381	0.048093293	0.016857498	0.054777709	0.053459115	0.046847708
DBNL	0.025349951	0	0	0.044681111	0.053413343	0	0	0
DBNL	0.084784323	0.020451192	0.026164249	0.020612754	0.066318905	0.016996365	0.032637438	0.024066241
DBNL	0.083306088	0.020160099	0.023778205	0.020331178	0.072433818	0.017102022	0.029034776	0.020884228
DBNL	0.077606274	0.044826952	0.074056669	0.063791602	0.06285175	0.059848404	0.091371218	0.040828544
DBNL	0.037651978	0.014769221	0.01923548	0.027685427	0.032540219	0.014403019	0.026211929	0.021065187
DBNL	0.037651978	0.014769221	0.01923548	0.027685427	0.032540219	0.014403019	0.026211929	0.021065187
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.037955492	0.021058441	0.02260424	0.027253455	0.032152829	0.018336684	0.031540048	0.019749803
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.045400978	0.038707798	0.059918428	0.036308874	0.037998981	0.031671977	0.045969144	0.021028945
DBNL	0.033802119	0.012329038	0.018577581	0.028402378	0.032231212	0.013088494	0.024758718	0.021622071
DBNL	0.057388228	0.017357262	0.020549887	0.028044982	0.033667456	0.007069751	0.028273361	0.015538199
DBNL	0.071199694	0.126201177	0.044864298	0.020556521	0.057719651	0.102949189	0.037020483	0.009181227
DBNL	0.037040809	0.131440535	0.122313153	0.045455807	0.033281873	0.154709023	0.116538406	0.043864486
DBNL	0.030942427	0.086837477	0.052875345	0.039387358	0.029832031	0.10592547	0.073105573	0.037842603
DBNL	0.030942427	0.086837477	0.052875345	0.039387358	0.029832031	0.10592547	0.073105573	0.037842603
DBNL	0.030942427	0.086837477	0.052875345	0.039387358	0.029832031	0.10592547	0.073105573	0.037842603
DBNL	0.030942427	0.086837477	0.052875345	0.039387358	0.029832031	0.10592547	0.073105573	0.037842603
DBNL	0.034299404	0.047915915	0.03012832	0.016846777	0.026620829	0.050672758	0.021471355	0.017917199
DBNL	0.008665141	0.227983516	0.373942128	0.156332078	0.010380529	0.237453739	0.345420605	0.161975402
PGAM2	0.019954919	0.020536794	0.087631791	0.22936648	0.02030599	0.023194927	0.089724616	0.203477414
POLM	0.002157443	0.666335034	2.150760285	2.104390832	0.030295853	0.423085409	2.540507958	0.993565322
POLM	0.050317972	0.242149036	0.604935931	0.433712687	0.049123942	0.261223298	0.594064377	0.291098092
POLM	0.004091368	0.700799595	0.285697654	0.088593339	0.003563472	0.748045754	0.18964415	0.103112209
POLM	0.001961027	0.957049102	0.467483117	0.105095173	0.001874422	1.01515891	0.28704745	0.119215648
POLM	0.037434396	0.322447474	3.250417172	2.108518251	0.048963455	0.413830445	2.910080587	1.041767254
AX747737	0.030506302	0.039424941	0.018864007	0.016684737	0.029801462	0.046656507	0.013886127	0.024988954
POLM	0.030506302	0.039424941	0.018864007	0.016684737	0.029801462	0.046656507	0.013886127	0.024988954
POLM	0.03147901	0.035874827	0.01724587	0.017034491	0.028587998	0.040786753	0.015283876	0.025153342
POLM	0.029375239	0.08744724	0.129694726	0.057847829	0.032976786	0.155530986	0.069470335	0.041312992
POLM	0.029378266	0.088120846	0.132683297	0.058658004	0.035801225	0.156763417	0.070281216	0.041949821
POLM	0.029378266	0.088120846	0.132683297	0.058658004	0.035801225	0.156763417	0.070281216	0.041949821
POLM	0.013981945	0.081606521	0.040554241	0.086862009	0.011125039	0.069360727	0.082781508	0.052916812
POLM	0.013981945	0.081606521	0.040554241	0.086862009	0.011125039	0.069360727	0.082781508	0.052916812
AX747737	0.013981945	0.081606521	0.040554241	0.086862009	0.011125039	0.069360727	0.082781508	0.052916812
POLM	0.013981945	0.081606521	0.040554241	0.086862009	0.011125039	0.069360727	0.082781508	0.052916812
POLM	0.013981945	0.081606521	0.040554241	0.086862009	0.011125039	0.069360727	0.082781508	0.052916812
POLM	0.014039348	0.103933181	0.076767741	0.086008759	0.011321229	0.089520456	0.098464956	0.056587967
POLM	0.013494885	0.088042071	0.046356822	0.103534564	0.010404729	0.075267809	0.09525147	0.058118916
POLM	0.024895443	0.622836903	0.158580645	0.053192451	0.026374118	0.684657132	0.101907771	0.013280816
POLM	0.003591845	0.251017175	0.148895427	0.168068673	0.002450925	0.259623917	0.061132634	0.134948193
POLM	0.003591845	0.251017175	0.148895427	0.168068673	0.002450925	0.259623917	0.061132634	0.134948193
AX747737	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
AX747737	0.004316451	0.250497731	0.152391029	0.188412112	0.000949572	0.281359875	0.059918615	0.098139755
POLM	0.002369	0.351944902	1.549007162	1.080893732	0.003084904	0.33609775	1.377557684	0.717183695
POLM	0.002369	0.351944902	1.549007162	1.080893732	0.003084904	0.33609775	1.377557684	0.717183695
POLM	0.000604648	0.251063895	2.270338272	3.05116102	0.002675244	0.317916958	2.178105147	2.121172872
POLM	0	0.122976307	3.409353966	3.936021647	0.00305723	0.193412295	3.284653293	1.848885674
POLM	0.000688605	0.266753925	2.219045489	3.051485161	0.001896278	0.339151987	2.072359655	2.139624057
POLM	0.000782633	0.283461312	2.308819712	2.864271493	0.001206614	0.381451409	2.133726576	1.94878843
POLM	0.000782633	0.283461312	2.308819712	2.864271493	0.001206614	0.381451409	2.133726576	1.94878843
AX747737	0.005345616	0.473602098	0.104432119	0.029942584	0.013126275	0.657805888	0.144988469	0.026604345
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.005492415	0.463823375	0.102002141	0.029217457	0.013591819	0.644530519	0.143239872	0.025579711
POLM	0.007580693	0.121220724	0.102310319	0.101829015	0.010872361	0.158382175	0.218019059	0.075240812
AX747737	0.00229702	0.072336	0.089710113	0.085510535	0.001531612	0.047579308	0.045165906	0.079238105
POLM	0.002563887	0.074592309	0.056834066	0.019603153	0.002030254	0.063200469	0.06673881	0.020133853
POLM	0.000733774	0.199051206	0.191830576	0.032402083	0.001491173	0.175427577	0.234010136	0.029895511
POLM	0.002723368	0.261994343	1.060086668	1.415627097	0.000791898	0.365389513	0.844776705	0.931589378
POLM	0.002723368	0.261994343	1.060086668	1.415627097	0.000791898	0.365389513	0.844776705	0.931589378
POLM	0.003192536	0.05307023	0.009037672	0.025242261	0.004041353	0.072594668	0.008191795	0.025374962
POLM	0.001073433	0.434400829	0.409637611	0.202848995	0.00398509	0.458923444	0.287989645	0.0983988
POLM	0.001073433	0.434400829	0.409637611	0.202848995	0.00398509	0.458923444	0.287989645	0.0983988
POLM	0.001073433	0.434400829	0.409637611	0.202848995	0.00398509	0.458923444	0.287989645	0.0983988
POLM	0.000331913	0.926807425	1.010255949	0.439358453	0.003882389	0.970649817	0.814074366	0.199656092
POLM	0.000394788	1.245279425	1.574580309	0.52610076	0.003005617	1.374331885	1.055768135	0.247912538
POLM	0.000394788	1.245279425	1.574580309	0.52610076	0.003005617	1.374331885	1.055768135	0.247912538
POLM	0.00040916	1.299298062	1.917476192	0.621746002	0.003419083	1.472042028	1.25485006	0.279290202
POLM	0.02520373	0.392441703	0.403681294	0.103544421	0.029601799	0.316826018	0.351626686	0.053064579
POLM	0.028203447	0.324122734	0.367584972	0.109417796	0.031128545	0.286891093	0.378894554	0.051395926
ZMIZ2	0.028203447	0.324122734	0.367584972	0.109417796	0.031128545	0.286891093	0.378894554	0.051395926
ZMIZ2	0.020441811	0.210337406	0.14945297	0.017611515	0.034761575	0.273264952	0.079474496	0.012934703
ZMIZ2	0.059818103	0.106144702	0.107279011	0.036723223	0.047947391	0.08531848	0.062023646	0.027568682
ZMIZ2	0.059818103	0.106144702	0.107279011	0.036723223	0.047947391	0.08531848	0.062023646	0.027568682
ZMIZ2	0.138040063	0.053272094	0.005767048	0	0	0.06233131	0.022464703	0.007102562
ZMIZ2	0.033586656	0.191764944	0.567532005	0.223348075	0.033455396	0.193621756	0.486266662	0.16355728
BC008049	0.006862086	0.089383372	0.177077752	0.190056405	0.008230043	0.09990011	0.165933282	0.145700963
ZMIZ2	0.006954638	0.081420757	0.142816691	0.175433094	0.008263968	0.092328773	0.134632939	0.136819251
ZMIZ2	0.034223535	0.258084971	0.509768048	0.099674033	0.021070017	0.208879895	0.203284974	0.058711054
ZMIZ2	0.034223535	0.258084971	0.509768048	0.099674033	0.021070017	0.208879895	0.203284974	0.058711054
ZMIZ2	0.011794423	0.429758977	0.311169287	0.104502434	0.008474427	0.464117297	0.267728528	0.072079671
ZMIZ2	0.008966518	0.450120806	0.268283546	0.096172696	0.007015034	0.501856813	0.220967899	0.0454797
ZMIZ2	0.008966518	0.450120806	0.268283546	0.096172696	0.007015034	0.501856813	0.220967899	0.0454797
BC008049	0.008968505	0.449268238	0.264696425	0.09542232	0.006955331	0.504987699	0.216457824	0.043290169
ZMIZ2	0.002653572	0.13321948	0.24172293	0.33681795	0.003810096	0.183691438	0.267146555	0.131354195
ZMIZ2	0.00692018	0.522354536	0.740533207	0.42807366	0.003991646	0.405427346	0.798187457	0.288734396
ZMIZ2	0.00692018	0.522354536	0.740533207	0.42807366	0.003991646	0.405427346	0.798187457	0.288734396
ZMIZ2	0.00692018	0.522354536	0.740533207	0.42807366	0.003991646	0.405427346	0.798187457	0.288734396
ZMIZ2	0.009330274	0.453772561	0.94949397	0.461690881	0.011341672	0.421961212	0.783464627	0.219219214
ZMIZ2	0.005765883	0.435366123	0.550616656	0.372636468	0.003609737	0.312857893	0.60098448	0.281422038
BC008049	0.020607585	0.391658648	0.793900027	0.23003698	0.030170448	0.313747193	0.613452135	0.145741205
ZMIZ2	0.012333487	0.346219402	0.530120915	0.156917883	0.021760125	0.276950592	0.502586018	0.100042418
ZMIZ2	0.009087591	0.394742881	0.743865824	0.280382274	0.011616083	0.421201147	0.555623341	0.159677804
ZMIZ2	0.009881063	0.497172256	0.626317167	0.210915404	0.005180182	0.424678943	0.41452459	0.15532408
ZMIZ2	0.006734732	0.437340882	0.49930718	0.178733749	0.004896363	0.366591843	0.344638433	0.126833246
ZMIZ2	0.006734732	0.437340882	0.49930718	0.178733749	0.004896363	0.366591843	0.344638433	0.126833246
ZMIZ2	0.006734732	0.437340882	0.49930718	0.178733749	0.004896363	0.366591843	0.344638433	0.126833246
BC008049	0.006734732	0.437340882	0.49930718	0.178733749	0.004896363	0.366591843	0.344638433	0.126833246
ZMIZ2	0.006734732	0.437340882	0.49930718	0.178733749	0.004896363	0.366591843	0.344638433	0.126833246
ZMIZ2	0.046274229	0.063367693	0.028475191	0.018343214	0.04381036	0.076277389	0.035642127	0.014921332
ZMIZ2	0.057787237	0.084991713	0.075142416	0.021045421	0.053131559	0.084730699	0.107379491	0.024234671
ZMIZ2	0.059277813	0.095355451	0.087162187	0.029151789	0.05465334	0.088594577	0.110324647	0.026639268
ZMIZ2	0.061244184	0.094003957	0.091469868	0.02999534	0.055578546	0.081177564	0.077815046	0.0279915
ZMIZ2	0.032126505	0.116253191	0.05859131	0.030167154	0.030906641	0.078917497	0.059742999	0.028124932
BC008049	0.032126505	0.116253191	0.05859131	0.030167154	0.030906641	0.078917497	0.059742999	0.028124932
ZMIZ2	0.031969158	0.117159315	0.058868139	0.03020691	0.030968229	0.079549728	0.059945864	0.02814581
ZMIZ2	0.031969158	0.117159315	0.058868139	0.03020691	0.030968229	0.079549728	0.059945864	0.02814581
ZMIZ2	0.020336999	0.015919654	0.017512023	0.053345523	0.029741198	0.021120599	0.027611574	0.05991461
ZMIZ2	0.01745575	0.019164588	0.021847523	0.032492935	0.022006579	0.022044865	0.036641044	0.03096931
ZMIZ2	0.029260911	0.095029355	0.052745023	0.025392957	0.030887656	0.058440921	0.040328715	0.02456891
ZMIZ2	0.029085223	0.134192864	0.063981245	0.030934141	0.032105827	0.090072275	0.063655908	0.028527094
BC008049	0.028556615	0.136834017	0.064926595	0.031067146	0.032316166	0.09142254	0.064334266	0.0285967
ZMIZ2	0.031826529	0.150305322	0.054200158	0.041545281	0.034273016	0.131190367	0.050495899	0.037437965
ZMIZ2	0.035704713	0.087930307	0.05974265	0.021705634	0.032450831	0.073573274	0.060788297	0.025125466
ZMIZ2	0.023658377	0.023877692	0.030688859	0.02186832	0.028106884	0.036188444	0.045587711	0.023839047
ZMIZ2	0.019007673	0.017814007	0.035815891	0	0.000372044	0.001461274	0.026395535	0.026086572
ZMIZ2	0.021343571	0.023140812	0.02997937	0.019063807	0.024665379	0.035271992	0.043959285	0.022788437
ZMIZ2	0.039206346	0.023968404	0.039532406	0.029474578	0.044609151	0.025682736	0.044860427	0.025754699
BC008049	0.040029515	0.024886146	0.029993956	0.024828422	0.045730635	0.024764739	0.043937027	0.022069724
TNS3	0.012752722	0.007423553	0.01387712	0.011389538	0.021569736	0.006398213	0.025318616	0.014863027
TNS3	0.006456428	0.017671808	0.0480405	0.047402364	0.008053005	0.020947358	0.046809886	0.048147678
AK310472	0.007064913	0.016136757	0.043907636	0.046134902	0.009342299	0.01993234	0.044933748	0.045622239
TNS3	0.007064913	0.016136757	0.043907636	0.046134902	0.009342299	0.01993234	0.044933748	0.045622239
TNS3	0.007062814	0.013277811	0.038559199	0.036834832	0.009678535	0.018302022	0.031292006	0.039792713
AK310472	0.007226289	0.00858847	0.030414829	0.026057246	0.010302011	0.015583868	0.011813715	0.029657601
TNS3	0.023949593	0.130413345	0.088915977	0.13530365	0.028671538	0.111953891	0.098849278	0.091976262
TNS3	0.023949593	0.130413345	0.088915977	0.13530365	0.028671538	0.111953891	0.098849278	0.091976262
TNS3	0.019893557	0.089136804	0.056271044	0.060333214	0.024856284	0.068032276	0.079812413	0.059056786
AK310472	0.036071142	0.254230319	0.142376461	0.062185304	0.041339517	0.242146515	0.11395923	0.042629128
TNS3	0.036071142	0.254230319	0.142376461	0.062185304	0.041339517	0.242146515	0.11395923	0.042629128
TNS3	0.025821551	0.445525167	0.191944694	0.0768223	0.026943446	0.432877816	0.16195735	0.080989547
UPP1	0.018901794	0.665822269	0.236588041	0.081290211	0.017129207	0.650178345	0.184197092	0.111565558
UPP1	0.018901794	0.665822269	0.236588041	0.081290211	0.017129207	0.650178345	0.184197092	0.111565558
UPP1	0.014867574	0.518289461	0.355622381	0.172619918	0.014319833	0.541456681	0.308138912	0.166160068
UPP1	0.01580721	0.640807453	0.277534497	0.118899059	0.017229523	0.620370437	0.234613703	0.141085902
UPP1	0.018906722	0.666604062	0.236349341	0.081022611	0.017133441	0.650550911	0.183743324	0.111445533
UPP1	0.01911516	0.722754524	0.175571835	0.081966396	0.018795272	0.684063956	0.180562684	0.082567894
UPP1	0.015035941	0.74644575	0.175445283	0.071129757	0.016610875	0.707915009	0.189431826	0.06248399
UPP1	0.016354219	0.538748185	0.109528286	0.048179632	0.013003158	0.52900843	0.111249258	0.055344364
UPP1	0.086623284	0.061372373	0.083180451	0.027368834	0.072455072	0.064126038	0.067765501	0.03388781
UPP1	0.077435343	0.057054871	0.057297793	0.02196846	0.067020539	0.051453991	0.06274849	0.024485637
UPP1	0.086899847	0.05082948	0.060768189	0.022808602	0.074106017	0.04972304	0.052804387	0.026892568
UPP1	0.07742395	0.056587217	0.05356757	0.02075482	0.066699197	0.051238363	0.06190792	0.023836615
UPP1	0.07742395	0.056587217	0.05356757	0.02075482	0.066699197	0.051238363	0.06190792	0.023836615
UPP1	0.087739947	0.056821123	0.047422632	0.020992831	0.069789378	0.063612753	0.049517445	0.028352107
UPP1	0.049010227	0.06703654	0.034703829	0.014866365	0.043260874	0.072747942	0.034015443	0.012980623
UPP1	0.046373503	0.07975358	0.046759664	0.019630891	0.03127772	0.116953779	0.040915937	0.013605057
UPP1	0.02714235	0.05321357	0.032710625	0.021176681	0.019809154	0.048472981	0.039107581	0.022305609
UPP1	0.026676525	0.017730424	0.031492258	0.039386924	0.031295609	0.030819449	0.032934948	0.04074426
UPP1	0.022124192	0.018088841	0.024873841	0.034793791	0.02266897	0.023389249	0.029504115	0.039858661
UPP1	0.04046199	0.014550361	0.02625712	0.040009925	0.033399906	0.017549102	0.034030783	0.05310869
UPP1	0.034790096	0.024009589	0.080338318	0.116432559	0.032198134	0.021878978	0.058240614	0.11831978
UPP1	0.034046979	0.034283386	0.059078728	0.03694101	0.031659396	0.037845191	0.064693841	0.03747309
UPP1	0.033856368	0.034489017	0.047292406	0.024759987	0.033745533	0.034552539	0.051064022	0.028647492
UPP1	0.034647637	0.034279811	0.058269802	0.037428881	0.031553902	0.035727873	0.063042503	0.033290364
UPP1	0.040947415	0.034079459	0.054506693	0.047509192	0.042218219	0.036458576	0.091348084	0.034324011
UPP1	0.042121401	0.034160387	0.05325942	0.05203397	0.044220265	0.033725171	0.097532141	0.037564244
UPP1	0.048058374	0.024849316	0.060132375	0.07011777	0.052212373	0.031272338	0.11296897	0.047588914
UPP1	0.051278046	0.031785129	0.083723654	0.048742469	0.05212792	0.028674113	0.084287688	0.045373235
UPP1	0.012191256	0.029128283	0.060445947	0.180707946	0.016072604	0.046000904	0.042831165	0.168578431
UPP1	0.012191256	0.029128283	0.060445947	0.180707946	0.016072604	0.046000904	0.042831165	0.168578431
UPP1	0.011922363	0.08334024	0.11027996	0.090803576	0.019311954	0.066892114	0.110202126	0.051192798
UPP1	0.010948523	0.084662149	0.10162365	0.085807684	0.015364322	0.065926233	0.102517667	0.047855894
UPP1	0.001618778	0.137745245	0.36623113	0.346001112	0.000832811	0.161388611	0.325752978	0.222997901
UPP1	0.019317088	0.180252508	0.058222707	0.020577229	0.019942621	0.169973252	0.05053342	0.023414788
UPP1	0.025726397	0.241325695	0.097035927	0.062305218	0.025092004	0.259627564	0.087089924	0.042203595
UPP1	0.028543192	0.150444564	0.023428146	0.025070525	0.011558223	0.096918539	0.018702611	0.038320906
EGFR	0.042607318	0.089677012	0.045506588	0.021206079	0.046761908	0.103798823	0.058453718	0.03257198
EGFR	0.061115296	0.073303591	0.0773627	0.031322845	0.063988665	0.069770585	0.072402735	0.03458391
EGFR	0.061115296	0.073303591	0.0773627	0.031322845	0.063988665	0.069770585	0.072402735	0.03458391
EGFR	0.034955498	0.091221076	0.041508864	0.038134353	0.035713434	0.141832717	0.048268463	0.04055036
EGFR	0.034343085	0.087762805	0.040031149	0.036853849	0.034674158	0.13728672	0.047359706	0.039423847
EGFR	0.020496576	0.083880846	0.04776849	0.040233483	0.022179744	0.086515982	0.071227875	0.038599005
EGFR	0.021133091	0.073352129	0.057500124	0.043558669	0.024178567	0.080337917	0.060761752	0.043023386
EGFR	0.015849998	0.078089793	0.050880883	0.048896612	0.016387746	0.079328141	0.079555414	0.040167768
EGFR	0.029300592	0.151659787	0.053172419	0.071305953	0.05952914	0	0.05525521	0.018008628
EGFR	0.023351211	0.053712966	0.052195247	0.071882037	0.030289833	0.067107693	0.047537893	0.070299686
EGFR	0.023351211	0.053712966	0.052195247	0.071882037	0.030289833	0.067107693	0.047537893	0.070299686
EGFR	0.023351211	0.053712966	0.052195247	0.071882037	0.030289833	0.067107693	0.047537893	0.070299686
EGFR	0.023351211	0.053712966	0.052195247	0.071882037	0.030289833	0.067107693	0.047537893	0.070299686
EGFR	0.023511919	0.05276357	0.048889064	0.07281734	0.030262807	0.066705054	0.047705184	0.070638007
EGFR	0.003586423	0.129440268	0.306175571	0.157771019	0.003452877	0.167010948	0.2175839	0.169126643
EGFR	0.003586423	0.129440268	0.306175571	0.157771019	0.003452877	0.167010948	0.2175839	0.169126643
EGFR	0.003586423	0.129440268	0.306175571	0.157771019	0.003452877	0.167010948	0.2175839	0.169126643
EGFR	0.002404424	0.033458991	0.024811421	0.011429018	0	0.056135633	0.017861021	0.02478979
EGFR	0.00154129	0.079986758	0.082006782	0.146966817	0.001090145	0.091031406	0.147915646	0.125524433
EGFR	0.001541344	0.079416557	0.079454611	0.142540321	0.001077689	0.089984975	0.147148567	0.122314328
EGFR	0.001541531	0.077452353	0.070709068	0.127240823	0.001035118	0.086378318	0.144506066	0.111217138
EGFR	0.014251482	0.071932058	0.085492669	0.083176775	0.012355165	0.082453841	0.099384743	0.079833109
EGFR	0.002276382	0.053142789	0.012235873	0.036316089	0.000898347	0.072864754	0.010269994	0.044460124
EGFR	0.002061747	0.040755594	0.107160602	0.075134123	0.001779001	0.061517281	0.056845408	0.150756683
EGFR	0.002061747	0.040755594	0.107160602	0.075134123	0.001779001	0.061517281	0.056845408	0.150756683
EGFR	0.027665835	0.437274761	0.219098745	0.036791898	0.028582342	0.370508229	0.141705395	0.028567627
EGFR	0.03156623	0.154789811	0.080615335	0.050807008	0.031523209	0.129382493	0.065997814	0.041891339
EGFR	0.029149206	0.140563635	0.081509988	0.057634279	0.030511729	0.127946861	0.081807178	0.041734453
EGFR	0.029194248	0.136378596	0.081865383	0.06009229	0.030145287	0.125737194	0.084771422	0.042472023
EGFR	0.030115127	0.030982669	0.068181816	0.116323978	0.028136443	0.052891339	0.066182014	0.084423315
EGFR	0.043397611	0.04562842	0.082266081	0.044095783	0.043986185	0.045326396	0.038482185	0.029737508
EGFR	0.043397611	0.04562842	0.082266081	0.044095783	0.043986185	0.045326396	0.038482185	0.029737508
EGFR	0.045097717	0.045596042	0.084096536	0.044441682	0.045482827	0.046359947	0.038686933	0.02994438
EGFR	0.01433573	0.107739442	0.064508107	0.024426635	0.019489829	0.101391653	0.048837256	0.024281551
EGFR	0.014849301	0.10397416	0.06856626	0.033785645	0.018943646	0.101841929	0.041316263	0.025993824
EGFR	0.014849301	0.10397416	0.06856626	0.033785645	0.018943646	0.101841929	0.041316263	0.025993824
EGFR	0.014849301	0.10397416	0.06856626	0.033785645	0.018943646	0.101841929	0.041316263	0.025993824
EGFR	0.0247457	0.082856394	0.054738713	0.039593854	0.027254405	0.069282953	0.052145244	0.03058594
EGFR	0.0247457	0.082856394	0.054738713	0.039593854	0.027254405	0.069282953	0.052145244	0.03058594
EGFR	0.028798109	0.067194563	0.057867515	0.04276796	0.030135751	0.061721691	0.056393309	0.032121723
EGFR	0.014597108	0.016045038	0.02627477	0.020885311	0.024903405	0.017712421	0.03742297	0.019321149
EGFR	0.023476103	0.021193686	0.041292374	0.04730156	0.029572395	0.017708162	0.046604141	0.033872049
EGFR	0.023550494	0.021669846	0.043258647	0.048000442	0.029689158	0.017968447	0.047148941	0.034198382
EGFR	0.023550494	0.021669846	0.043258647	0.048000442	0.029689158	0.017968447	0.047148941	0.034198382
EGFR	0.011966653	0.012518749	0.032175875	0.021061022	0.020266736	0.018923659	0.042873861	0.021197601
EGFR	0.018723256	0.245621997	0.164573957	0.046389736	0.021586766	0.305198341	0.104499513	0.038855472
EGFR	0.01873043	0.245252353	0.164667442	0.046591252	0.021662074	0.30483079	0.104937325	0.039042761
EGFR-AS1	0.018731202	0.245212615	0.164677494	0.046612916	0.021670176	0.304791273	0.104984397	0.039062895
EGFR	0.023081404	0.217219001	0.133514877	0.047997561	0.025593498	0.254166559	0.116556947	0.044508967
EGFR	0	0	0	0.024025609	0	0.077675836	0.010305535	0
EGFR	0.005919847	0.466060395	2.45197838	1.85068515	0.004081829	0.59993886	2.106951494	1.15359782
EGFR	0.019860693	0.3837836	0.960346012	0.380054357	0.041945267	0.405721676	0.784332999	0.181729687
EGFR	0.033110638	0.358724274	0.771858952	0.428167185	0.037760763	0.407193278	0.635073412	0.243124047
EGFR	0.033110638	0.358724274	0.771858952	0.428167185	0.037760763	0.407193278	0.635073412	0.243124047
EGFR	0.012298118	0.209230941	0.10085435	0.038759266	0.015761372	0.220163601	0.088557759	0.036018729
EGFR	0.012298118	0.209230941	0.10085435	0.038759266	0.015761372	0.220163601	0.088557759	0.036018729
EGFR	0.012298118	0.209230941	0.10085435	0.038759266	0.015761372	0.220163601	0.088557759	0.036018729
EGFR	0.004290249	0.396744638	0.23992296	0.04427026	0.017731275	0.386544879	0.23675126	0.068350205
EGFR	0.011245648	0.182239664	0.078396681	0.030405372	0.01569705	0.193008742	0.073520722	0.032866627
EGFR	0.011245648	0.182239664	0.078396681	0.030405372	0.01569705	0.193008742	0.073520722	0.032866627
